n_trial,mov_file_generated,mov_file_natural,mirrored,switch_stim_pos,correct_answer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_onset,stimulus_off,stimulus_length,block,response.keys,response.corr,response.rt,age,gender,condition,participant,date,expName,frameRate
295,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(26)_final(0).mov,resources/videos_natural\training(18).mov,True,True,left,0,294,294,294,2018-09-10 17:31:35.654669,2018-09-10 17:31:39.591894,0:00:03.937225,7,right,0,0.2336708449038269,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
296,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(25)_final(5).mov,resources/videos_natural\training(48).mov,False,False,right,0,295,295,295,2018-09-10 17:31:40.942972,2018-09-10 17:31:44.913199,0:00:03.970227,7,right,1,0.4006722122176143,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
297,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(18)_final(9).mov,resources/videos_natural\training(32).mov,True,True,left,0,296,296,296,2018-09-10 17:31:46.431285,2018-09-10 17:31:50.367511,0:00:03.936226,7,right,0,0.2838919039386383,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
298,resources/videos_generated\model(tmp)-dataset(walking)-numprim(12)_final(6).mov,resources/videos_natural\training(22).mov,False,True,left,0,297,297,297,2018-09-10 17:31:51.768591,2018-09-10 17:31:55.672814,0:00:03.904223,7,right,0,0.30061167697749624,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
299,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(25)_final(4).mov,resources/videos_natural\training(25).mov,False,True,left,0,298,298,298,2018-09-10 17:31:57.089895,2018-09-10 17:32:01.010119,0:00:03.920224,7,left,1,0.35051048373861704,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
300,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(22)_final(1)_fail.mov,resources/videos_natural\training(32).mov,True,False,right,0,299,299,299,2018-09-10 17:32:02.478203,2018-09-10 17:32:06.348425,0:00:03.870222,7,right,1,0.33402682825544616,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
301,resources/videos_generated\model(tmp)-dataset(walking)-numprim(11)_final(0).mov,resources/videos_natural\training(22).mov,False,False,right,0,300,300,300,2018-09-10 17:33:09.436033,2018-09-10 17:33:13.356257,0:00:03.920224,7,left,0,0.2503999542223028,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
302,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(19)_final(3).mov,resources/videos_natural\training(30).mov,True,False,right,0,301,301,301,2018-09-10 17:33:14.724336,2018-09-10 17:33:18.677562,0:00:03.953226,7,left,0,0.2672522422126349,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
303,resources/videos_generated\model(tmp)-dataset(walking)-numprim(14)_final(6).mov,resources/videos_natural\training(38).mov,False,False,right,0,302,302,302,2018-09-10 17:33:20.061641,2018-09-10 17:33:23.981865,0:00:03.920224,7,left,0,0.3006381799677911,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
304,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(24)_final(5).mov,resources/videos_natural\training(33).mov,False,False,right,0,303,303,303,2018-09-10 17:33:25.399946,2018-09-10 17:33:29.320170,0:00:03.920224,7,right,1,0.3004583812708006,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
305,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(18)_final(5).mov,resources/videos_natural\training(31).mov,False,False,right,0,304,304,304,2018-09-10 17:33:30.738251,2018-09-10 17:33:34.641475,0:00:03.903224,7,right,1,0.31725555508819525,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
306,resources/videos_generated\model(tmp)-dataset(walking)-numprim(11)_final(2).mov,resources/videos_natural\training(18).mov,True,True,left,0,305,305,305,2018-09-10 17:33:36.075557,2018-09-10 17:33:39.995781,0:00:03.920224,7,right,0,0.2838108891155571,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
307,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(28)_final(6)_hip-corrected.mov,resources/videos_natural\training(30).mov,False,True,left,0,306,306,306,2018-09-10 17:33:41.396861,2018-09-10 17:33:45.334086,0:00:03.937225,7,right,0,0.283796432939198,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
308,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(28)_final(0).mov,resources/videos_natural\training(21).mov,True,False,right,0,307,307,307,2018-09-10 17:33:46.735166,2018-09-10 17:33:50.671392,0:00:03.936226,7,left,0,0.2504924135191686,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
309,resources/videos_generated\model(tmp)-dataset(walking)-numprim(13)_final(2).mov,resources/videos_natural\training(20).mov,True,True,left,0,308,308,308,2018-09-10 17:33:52.039470,2018-09-10 17:33:55.992696,0:00:03.953226,7,right,0,0.2837807720807177,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
310,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(22)_final(0).mov,resources/videos_natural\training(35).mov,True,True,left,0,309,309,309,2018-09-10 17:33:57.393776,2018-09-10 17:34:01.297999,0:00:03.904223,7,left,1,0.3172299556063081,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
311,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(17)_final(5).mov,resources/videos_natural\training(35).mov,True,True,left,0,310,310,310,2018-09-10 17:34:02.732081,2018-09-10 17:34:06.669307,0:00:03.937226,7,left,1,0.2839638836521772,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
312,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(20)_final(3).mov,resources/videos_natural\training(6).mov,True,True,left,0,311,311,311,2018-09-10 17:34:08.070387,2018-09-10 17:34:12.056615,0:00:03.986228,7,left,1,0.4672832627602474,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
313,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(23)_final(9).mov,resources/videos_natural\training(34).mov,True,False,right,0,312,312,312,2018-09-10 17:34:13.641705,2018-09-10 17:34:17.561930,0:00:03.920225,7,left,0,0.5008718881581444,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
314,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(21)_final(5).mov,resources/videos_natural\training(14).mov,True,False,right,0,313,313,313,2018-09-10 17:34:19.180022,2018-09-10 17:34:23.100246,0:00:03.920224,7,left,0,0.3337916142118047,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
315,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(17)_final(7).mov,resources/videos_natural\training(35).mov,False,False,right,0,314,314,314,2018-09-10 17:34:24.551329,2018-09-10 17:34:28.454553,0:00:03.903224,7,right,1,0.3337876989990036,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
