trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,participant,
210,vcgpdm_dyn(20)-lvm(5)_final(1).mov,False,left,1,training(39).mov,0,50,50,154,,,,,,,,08:26:04:230,08:26:04:956,08:26:07:958,left,08:26:08:592,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
211,dmp_npsi(45)_final(2).mov,True,left,1,training(35).mov,0,51,51,43,,,,,,,,08:26:09:429,08:26:10:095,08:26:13:097,right,08:26:34:917,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
212,vcgpdm_dyn(15)-lvm(30)_final(7).mov,False,left,1,training(13).mov,0,52,52,31,,,,,,,,08:26:35:686,08:26:36:418,08:26:39:421,right,08:26:40:355,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
213,training(11).mov,False,right,1,vcgpdm_dyn(5)-lvm(10)_final(2).mov,0,53,53,110,,,,,,,,08:26:41:130,08:26:41:856,08:26:44:858,left,08:26:45:709,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
214,training(9).mov,False,right,1,vgpdm_dyn(10)-lvm(15)_final(2).mov,0,54,54,79,,,,,,,,08:26:46:510,08:26:47:227,08:26:50:211,right,08:26:51:063,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
215,training(1).mov,True,right,1,vcgpdm_dyn(5)-lvm(20)_final(6).mov,0,55,55,116,,,,,,,,08:26:51:838,08:26:52:564,08:26:55:566,right,08:26:56:200,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
216,vcgpdm_dyn(5)-lvm(10)_final(4).mov,False,left,1,training(27).mov,0,56,56,89,,,,,,,,08:26:56:985,08:26:57:701,08:27:00:704,right,08:27:01:121,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
217,training(29).mov,True,right,1,vcgpdm_dyn(30)-lvm(30)_final(6).mov,0,57,57,139,,,,,,,,08:27:01:902,08:27:02:624,08:27:05:609,right,08:27:06:210,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
218,vgpdm_dyn(35)-lvm(25)_final(2).mov,False,left,1,training(12).mov,0,58,58,125,,,,,,,,08:27:06:981,08:27:07:711,08:27:10:731,right,08:27:12:500,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
219,training(48).mov,True,right,1,vcgpdm_dyn(25)-lvm(20)_final(2).mov,0,59,59,3,,,,,,,,08:27:13:280,08:27:14:017,08:27:17:003,left,08:27:17:487,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
220,dmp_npsi(45)_final(5).mov,False,left,1,training(31).mov,0,60,60,1,,,,,,,,08:27:18:274,08:27:18:988,08:27:21:990,left,08:27:23:558,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
221,training(16).mov,False,right,1,vcgpdm_dyn(25)-lvm(35)_final(9).mov,0,61,61,2,,,,,,,,08:27:24:342,08:27:25:059,08:27:28:063,right,08:27:28:647,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
222,training(36).mov,True,right,1,tmp_numprim(9)_final(8).mov,0,62,62,49,,,,,,,,08:27:29:430,08:27:30:164,08:27:33:150,left,08:27:34:518,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
223,tmp_numprim(5)_final(2).mov,True,left,1,training(3).mov,0,63,63,46,,,,,,,,08:27:35:297,08:27:36:036,08:27:39:020,right,08:27:40:154,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
224,vcgpdm_dyn(30)-lvm(20)_final(2).mov,False,left,1,training(3).mov,0,64,64,38,,,,,,,,08:27:40:945,08:27:41:655,08:27:44:659,left,08:27:46:344,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
225,training(24).mov,True,right,1,dmp_npsi(25)_final(3).mov,0,65,65,91,,,,,,,,08:27:47:124,08:27:47:845,08:27:50:832,right,08:27:51:166,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
226,training(11).mov,False,right,1,vgpdm_dyn(20)-lvm(15)_final(0).mov,0,66,66,28,,,,,,,,08:27:51:967,08:27:52:667,08:27:55:670,right,08:27:56:804,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
227,dmp_npsi(50)_final(4).mov,True,left,1,training(23).mov,0,67,67,155,,,,,,,,08:27:57:581,08:27:58:305,08:28:01:308,right,08:28:02:393,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
228,training(31).mov,False,right,1,tmp_numprim(7)_final(3).mov,0,68,68,98,,,,,,,,08:28:03:174,08:28:03:894,08:28:06:896,right,08:28:07:564,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
229,vcgpdm_dyn(20)-lvm(20)_final(6).mov,False,left,1,training(18).mov,0,69,69,75,,,,,,,,08:28:08:350,08:28:09:065,08:28:12:084,right,08:28:13:201,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
230,dmp_npsi(35)_final(8).mov,False,left,1,training(12).mov,0,70,70,143,,,,,,,,08:28:13:999,08:28:14:703,08:28:17:722,left,08:28:19:074,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
231,vcgpdm_dyn(30)-lvm(5)_final(2).mov,True,left,1,training(30).mov,0,71,71,115,,,,,,,,08:28:19:875,08:28:20:575,08:28:23:578,left,08:28:24:411,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
232,training(27).mov,False,right,1,vcgpdm_dyn(25)-lvm(35)_final(1).mov,0,72,72,74,,,,,,,,08:28:25:187,08:28:25:913,08:28:28:913,right,08:28:30:031,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
233,training(39).mov,True,right,1,vgpdm_dyn(25)-lvm(35)_final(2).mov,0,73,73,124,,,,,,,,08:28:30:812,08:28:31:532,08:28:34:534,left,08:28:34:885,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
234,vcgpdm_dyn(35)-lvm(5)_final(4).mov,False,left,1,training(20).mov,0,74,74,119,,,,,,,,08:28:35:655,08:28:36:387,08:28:39:389,left,08:28:40:125,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
235,training(29).mov,False,right,1,vcgpdm_dyn(15)-lvm(35)_final(0).mov,0,75,75,141,,,,,,,,08:28:40:907,08:28:41:627,08:28:44:645,right,08:28:45:196,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
236,vcgpdm_dyn(20)-lvm(30)_final(1).mov,False,left,1,training(20).mov,0,76,76,16,,,,,,,,08:28:45:978,08:28:46:697,08:28:49:716,right,08:28:51:218,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
237,training(6).mov,False,right,1,dmp_npsi(35)_final(3).mov,0,77,77,140,,,,,,,,08:28:51:989,08:28:52:719,08:28:55:722,right,08:28:56:273,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
238,dmp_npsi(35)_final(2).mov,True,left,1,training(15).mov,0,78,78,41,,,,,,,,08:28:57:070,08:28:57:773,08:29:00:793,left,08:29:01:343,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
239,vcgpdm_dyn(20)-lvm(10)_final(0).mov,True,left,1,training(24).mov,0,79,79,111,,,,,,,,08:29:02:127,08:29:02:861,08:29:05:864,left,08:29:06:664,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
240,vcgpdm_dyn(25)-lvm(25)_final(3).mov,True,left,1,training(1).mov,0,80,80,94,,,,,,,,08:29:07:459,08:29:08:182,08:29:11:169,right,08:29:11:903,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
241,training(25).mov,True,right,1,vcgpdm_dyn(25)-lvm(25)_final(6).mov,0,81,81,64,,,,,,,,08:29:12:678,08:29:13:404,08:29:16:406,left,08:29:16:940,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
242,vgpdm_dyn(25)-lvm(25)_final(5)_bad.mov,True,left,1,training(39).mov,0,82,82,118,,,,,,,,08:29:17:719,08:29:18:456,08:29:21:442,left,08:29:21:725,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
243,vgpdm_dyn(35)-lvm(25)_final(5).mov,False,left,1,training(28).mov,0,83,83,157,,,,,,,,08:29:22:502,08:29:23:244,08:29:26:229,left,08:29:26:597,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
244,vcgpdm_dyn(15)-lvm(25)_final(0).mov,False,left,1,training(41).mov,0,84,84,7,,,,,,,,08:29:27:377,08:29:28:114,08:29:31:103,right,08:29:32:804,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
245,training(25).mov,False,right,1,vcgpdm_dyn(10)-lvm(20)_final(4).mov,0,85,85,53,,,,,,,,08:29:33:579,08:29:34:305,08:29:37:308,right,08:29:38:108,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
246,training(11).mov,True,right,1,vcgpdm_dyn(15)-lvm(15)_final(0).mov,0,86,86,5,,,,,,,,08:29:38:891,08:29:39:609,08:29:42:612,right,08:29:45:615,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
247,training(14).mov,True,right,1,vgpdm_dyn(15)-lvm(25)_final(7).mov,0,87,87,109,,,,,,,,08:29:46:397,08:29:47:117,08:29:50:119,left,08:29:51:020,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
248,training(36).mov,False,right,1,vgpdm_dyn(10)-lvm(35)_final(2).mov,0,88,88,20,,,,,,,,08:29:51:801,08:29:52:521,08:29:55:523,right,08:29:55:824,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
249,vgpdm_dyn(25)-lvm(5)_final(4).mov,True,left,1,training(25).mov,0,89,89,47,,,,,,,,08:29:56:601,08:29:57:341,08:30:00:327,left,08:30:00:694,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
250,vgpdm_dyn(25)-lvm(30)_final(3).mov,False,left,1,training(23).mov,0,90,90,52,,,,,,,,08:30:01:482,08:30:02:212,08:30:05:199,left,08:30:05:549,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
251,vcgpdm_dyn(10)-lvm(35)_final(4).mov,True,left,1,training(18).mov,0,91,91,61,,,,,,,,08:30:06:332,08:30:07:050,08:30:10:051,left,08:30:10:434,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
252,vgpdm_dyn(5)-lvm(30)_final(6).mov,False,left,1,training(17).mov,0,92,92,27,,,,,,,,08:30:11:176,08:30:11:952,08:30:14:938,left,08:30:15:405,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
253,vgpdm_dyn(35)-lvm(30)_final(3).mov,True,left,1,training(17).mov,0,93,93,97,,,,,,,,08:30:16:173,08:30:16:906,08:30:19:909,left,08:30:20:194,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
254,vgpdm_dyn(20)-lvm(25)_final(8).mov,False,left,1,training(31).mov,0,94,94,106,,,,,,,,08:30:20:994,08:30:21:696,08:30:24:716,left,08:30:25:366,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
255,training(14).mov,False,right,1,vcgpdm_dyn(25)-lvm(25)_final(5).mov,0,95,95,158,,,,,,,,08:30:26:137,08:30:26:867,08:30:29:870,right,08:30:30:687,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
256,vcgpdm_dyn(35)-lvm(30)_final(0).mov,False,left,1,training(27).mov,0,96,96,152,,,,,,,,08:30:31:476,08:30:32:188,08:30:35:207,right,08:30:35:608,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
257,vgpdm_dyn(15)-lvm(35)_final(7).mov,False,left,1,training(19).mov,0,97,97,50,,,,,,,,08:30:36:377,08:30:37:125,08:30:40:112,left,08:30:41:163,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
258,vgpdm_dyn(35)-lvm(10)_final(5).mov,False,left,1,training(40).mov,0,98,98,147,,,,,,,,08:30:41:951,08:30:42:664,08:30:45:684,left,08:30:46:551,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
259,vcgpdm_dyn(5)-lvm(20)_final(1).mov,True,left,1,training(41).mov,0,99,99,80,,,,,,,,08:30:47:327,08:30:48:052,08:30:51:055,left,08:30:51:455,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
260,dmp_npsi(45)_final(7).mov,True,left,1,training(34).mov,0,100,100,12,,,,,,,,08:30:52:224,08:30:52:956,08:30:55:960,left,08:30:56:427,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
261,training(35).mov,False,right,1,map_gpdm_final(6).mov,0,101,101,48,,,,,,,,08:30:57:210,08:30:57:944,08:31:00:928,right,08:31:01:479,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
262,training(25).mov,False,right,1,map_gpdm_final(4).mov,0,102,102,149,,,,,,,,08:31:02:259,08:31:02:980,08:31:05:982,right,08:31:06:516,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
263,training(48).mov,True,right,1,vgpdm_dyn(20)-lvm(15)_final(0).mov,0,103,103,11,,,,,,,,08:31:07:291,08:31:08:017,08:31:11:020,right,08:31:11:370,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
264,dmp_npsi(40)_final(6).mov,False,left,1,training(10).mov,0,104,104,13,,,,,,,,08:31:12:137,08:31:12:873,08:31:15:876,left,08:31:16:877,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
265,training(7).mov,False,right,1,vgpdm_dyn(10)-lvm(5)_final(3).mov,0,105,105,57,,,,,,,,08:31:17:675,08:31:18:379,08:31:21:381,right,08:31:21:948,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
266,training(11).mov,True,right,1,vcgpdm_dyn(25)-lvm(25)_final(9).mov,0,106,106,134,,,,,,,,08:31:22:724,08:31:23:449,08:31:26:452,left,08:31:27:970,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
267,training(15).mov,False,right,1,vcgpdm_dyn(35)-lvm(5)_final(5).mov,0,107,107,130,,,,,,,,08:31:28:755,08:31:29:471,08:31:32:474,right,08:31:33:091,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
268,vcgpdm_dyn(10)-lvm(10)_final(2).mov,True,left,1,training(26).mov,0,108,108,67,,,,,,,,08:31:33:873,08:31:34:593,08:31:37:612,left,08:31:38:212,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
269,vcgpdm_dyn(20)-lvm(35)_final(9).mov,False,left,1,training(3).mov,0,109,109,135,,,,,,,,08:31:38:999,08:31:39:713,08:31:42:732,left,08:31:43:250,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
270,training(21).mov,True,right,1,vcgpdm_dyn(5)-lvm(35)_final(1)_bad.mov,0,110,110,129,,,,,,,,08:31:44:032,08:31:44:751,08:31:47:753,right,08:31:48:188,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
271,vgpdm_dyn(30)-lvm(35)_final(5).mov,False,left,1,training(19).mov,0,111,111,44,,,,,,,,08:31:48:989,08:31:49:704,08:31:52:706,right,08:31:53:023,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
272,training(26).mov,False,right,1,vcgpdm_dyn(15)-lvm(25)_final(7).mov,0,112,112,88,,,,,,,,08:31:53:813,08:31:54:541,08:31:57:527,right,08:31:58:211,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
273,training(15).mov,False,right,1,vcgpdm_dyn(15)-lvm(35)_final(7).mov,0,113,113,95,,,,,,,,08:31:58:992,08:31:59:712,08:32:02:700,right,08:32:03:517,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
274,training(36).mov,True,right,1,vcgpdm_dyn(20)-lvm(30)_final(1).mov,0,114,114,132,,,,,,,,08:32:04:322,08:32:05:018,08:32:08:022,right,08:32:09:022,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
275,training(20).mov,False,right,1,vcgpdm_dyn(30)-lvm(15)_final(8).mov,0,115,115,85,,,,,,,,08:32:09:811,08:32:10:524,08:32:13:526,right,08:32:14:477,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
276,training(29).mov,True,right,1,vcgpdm_dyn(20)-lvm(15)_final(6).mov,0,116,116,71,,,,,,,,08:32:15:277,08:32:15:978,08:32:18:980,left,08:32:19:748,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
277,vgpdm_dyn(35)-lvm(35)_final(7).mov,True,left,1,training(19).mov,0,117,117,127,,,,,,,,08:32:20:525,08:32:21:266,08:32:24:252,right,08:32:25:420,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
278,vcgpdm_dyn(10)-lvm(5)_final(5).mov,True,left,1,training(37).mov,0,118,118,122,,,,,,,,08:32:26:184,08:32:26:921,08:32:29:924,left,08:32:32:192,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
279,vgpdm_dyn(5)-lvm(20)_final(9).mov,False,left,1,training(26).mov,0,119,119,81,,,,,,,,08:32:32:975,08:32:33:693,08:32:36:712,left,08:32:37:780,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
280,training(34).mov,False,right,1,vgpdm_dyn(35)-lvm(30)_final(4).mov,0,120,120,103,,,,,,,,08:32:38:567,08:32:39:296,08:32:42:299,right,08:32:42:983,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
281,training(9).mov,True,right,1,vgpdm_dyn(35)-lvm(25)_final(4).mov,0,121,121,51,,,,,,,,08:32:43:751,08:32:44:485,08:32:47:504,left,08:32:48:572,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
282,vcgpdm_dyn(5)-lvm(25)_final(9).mov,True,left,1,training(10).mov,0,122,122,40,,,,,,,,08:32:49:367,08:32:50:074,08:32:53:060,left,08:32:53:627,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
283,vcgpdm_dyn(30)-lvm(10)_final(7).mov,False,left,1,training(31).mov,0,123,123,121,,,,,,,,08:32:54:403,08:32:55:145,08:32:58:148,left,08:32:58:699,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
284,training(2).mov,False,right,1,vcgpdm_dyn(35)-lvm(20)_final(9).mov,0,124,124,126,,,,,,,,08:32:59:466,08:33:00:217,08:33:03:219,right,08:33:03:803,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
285,vcgpdm_dyn(30)-lvm(35)_final(0).mov,False,left,1,training(3).mov,0,125,125,30,,,,,,,,08:33:04:574,08:33:05:304,08:33:08:307,right,08:33:09:307,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
286,vgpdm_dyn(30)-lvm(10)_final(8).mov,True,left,1,training(17).mov,0,126,126,73,,,,,,,,08:33:10:106,08:33:10:809,08:33:13:811,left,08:33:14:378,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
287,tmp_numprim(2)_final(6).mov,True,left,1,training(34).mov,0,127,127,144,,,,,,,,08:33:15:151,08:33:15:897,08:33:18:900,left,08:33:19:250,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
288,training(29).mov,True,right,1,vgpdm_dyn(5)-lvm(15)_final(4).mov,0,128,128,69,,,,,,,,08:33:20:029,08:33:20:751,08:33:23:753,right,08:33:24:371,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
289,dmp_npsi(50)_final(7).mov,True,left,1,training(40).mov,0,129,129,99,,,,,,,,08:33:25:148,08:33:25:872,08:33:28:872,left,08:33:29:823,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
290,vgpdm_dyn(20)-lvm(5)_final(3).mov,True,left,1,training(0).mov,0,130,130,114,,,,,,,,08:33:30:608,08:33:31:324,08:33:34:328,right,08:33:34:845,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
291,dmp_npsi(35)_final(7).mov,False,left,1,training(29).mov,0,131,131,4,,,,,,,,08:33:35:644,08:33:36:363,08:33:39:349,left,08:33:39:632,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
292,training(24).mov,True,right,1,vgpdm_dyn(35)-lvm(30)_final(1).mov,0,132,132,142,,,,,,,,08:33:40:423,08:33:41:135,08:33:44:137,right,08:33:44:538,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
293,training(34).mov,False,right,1,vgpdm_dyn(20)-lvm(30)_final(2).mov,0,133,133,6,,,,,,,,08:33:45:315,08:33:46:039,08:33:49:042,left,08:33:49:725,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
294,vcgpdm_dyn(20)-lvm(20)_final(1).mov,False,left,1,training(32).mov,0,134,134,151,,,,,,,,08:33:50:504,08:33:51:228,08:33:54:247,right,08:33:55:465,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
295,training(22).mov,False,right,1,vgpdm_dyn(10)-lvm(20)_final(0).mov,0,135,135,24,,,,,,,,08:33:56:246,08:33:56:982,08:33:59:985,left,08:34:00:935,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
296,vcgpdm_dyn(15)-lvm(35)_final(8).mov,True,left,1,training(31).mov,0,136,136,100,,,,,,,,08:34:01:716,08:34:02:437,08:34:05:439,left,08:34:05:739,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
297,vcgpdm_dyn(5)-lvm(15)_final(0).mov,False,left,1,training(6).mov,0,137,137,117,,,,,,,,08:34:06:511,08:34:07:240,08:34:10:244,left,08:34:10:561,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
298,vgpdm_dyn(30)-lvm(15)_final(0).mov,False,left,1,training(16).mov,0,138,138,17,,,,,,,,08:34:11:325,08:34:12:062,08:34:15:081,left,08:34:15:982,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
299,vcgpdm_dyn(30)-lvm(15)_final(8).mov,False,left,1,training(36).mov,0,139,139,32,,,,,,,,08:34:16:754,08:34:17:500,08:34:20:484,right,08:34:21:701,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
300,vgpdm_dyn(25)-lvm(5)_final(5).mov,False,left,1,training(6).mov,0,140,140,35,,,,,,,,08:34:22:467,08:34:23:203,08:34:26:206,right,08:34:26:857,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
301,training(12).mov,False,right,1,vgpdm_dyn(5)-lvm(10)_final(0).mov,0,141,141,63,,,,,,,,08:34:27:634,08:34:28:358,08:34:31:360,right,08:34:31:761,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
302,training(7).mov,True,right,1,dmp_npsi(25)_final(0).mov,0,142,142,104,,,,,,,,08:34:32:535,08:34:33:263,08:34:36:266,right,08:34:36:766,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
303,vcgpdm_dyn(20)-lvm(5)_final(0).mov,False,left,1,training(17).mov,0,143,143,9,,,,,,,,08:34:37:558,08:34:38:267,08:34:41:270,left,08:34:43:290,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
304,tmp_numprim(3)_final(4).mov,True,left,1,training(33).mov,0,144,144,19,,,,,,,,08:34:44:070,08:34:44:790,08:34:47:793,left,08:34:48:327,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
305,vgpdm_dyn(35)-lvm(5)_final(0).mov,True,left,1,training(15).mov,0,145,145,102,,,,,,,,08:34:49:114,08:34:49:844,08:34:52:830,left,08:34:53:748,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
306,vcgpdm_dyn(10)-lvm(10)_final(8).mov,False,left,1,training(21).mov,0,146,146,10,,,,,,,,08:34:54:523,08:34:55:249,08:34:58:251,left,08:34:58:618,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
307,dmp_npsi(30)_final(6).mov,False,left,1,training(21).mov,0,147,147,90,,,,,,,,08:34:59:413,08:35:00:119,08:35:03:140,left,08:35:03:957,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
308,vcgpdm_dyn(10)-lvm(35)_final(8).mov,True,left,1,training(20).mov,0,148,148,76,,,,,,,,08:35:04:740,08:35:05:475,08:35:08:459,left,08:35:09:043,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
309,vgpdm_dyn(25)-lvm(5)_final(4).mov,True,left,1,training(17).mov,0,149,149,58,,,,,,,,08:35:09:808,08:35:10:544,08:35:13:546,left,08:35:14:947,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
310,training(12).mov,True,right,1,vcgpdm_dyn(10)-lvm(25)_final(4).mov,0,150,150,77,,,,,,,,08:35:15:756,08:35:16:448,08:35:19:452,right,08:35:19:769,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
311,vcgpdm_dyn(25)-lvm(30)_final(4).mov,False,left,1,training(10).mov,0,151,151,62,,,,,,,,08:35:20:558,08:35:21:272,08:35:24:291,right,08:35:24:842,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
312,training(25).mov,True,right,1,vgpdm_dyn(10)-lvm(30)_final(9).mov,0,152,152,68,,,,,,,,08:35:25:627,08:35:26:343,08:35:29:345,right,08:35:29:679,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
313,training(16).mov,False,right,1,vcgpdm_dyn(35)-lvm(10)_final(8).mov,0,153,153,23,,,,,,,,08:35:30:470,08:35:31:180,08:35:34:199,left,08:35:34:866,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
314,vgpdm_dyn(30)-lvm(10)_final(8).mov,False,left,1,training(25).mov,0,154,154,83,,,,,,,,08:35:35:643,08:35:36:368,08:35:39:371,left,08:35:39:838,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
315,training(38).mov,True,right,1,vcgpdm_dyn(30)-lvm(15)_final(8).mov,0,155,155,65,,,,,,,,08:35:40:620,08:35:41:356,08:35:44:342,right,08:35:45:442,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
