trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,date,frameRate,expName,participant,
108,vcgpdm_dyn(5)-lvm(25)_final(3).mov,False,left,0,training(35).mov,0,107,107,151,,,,,,,,09:55:50:915,09:55:51:676,09:55:54:678,left,09:55:55:095,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
109,vcgpdm_dyn(35)-lvm(20)_final(0).mov,False,left,0,training(8).mov,0,108,108,63,,,,,,,,09:55:55:878,09:55:56:596,09:55:59:599,right,09:55:59:966,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
110,vcgpdm_dyn(10)-lvm(35)_final(0).mov,False,left,0,training(10).mov,0,109,109,83,,,,,,,,09:56:00:711,09:56:01:467,09:56:04:469,left,09:56:04:937,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
111,training(15).mov,False,right,0,vcgpdm_dyn(25)-lvm(5)_final(5).mov,0,110,110,22,,,,,,,,09:56:05:704,09:56:06:452,09:56:09:456,right,09:56:10:540,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
112,vgpdm_dyn(10)-lvm(5)_final(4).mov,False,left,0,training(0).mov,0,111,111,141,,,,,,,,09:56:11:282,09:56:12:041,09:56:15:044,left,09:56:15:511,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
113,training(0).mov,True,right,0,vcgpdm_dyn(30)-lvm(5)_final(5).mov,0,112,112,18,,,,,,,,09:56:16:266,09:56:17:012,09:56:20:000,left,09:56:22:235,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
114,training(7).mov,False,right,0,tmp_numprim(2)_final(1).mov,0,113,113,158,,,,,,,,09:56:23:187,09:56:23:736,09:56:26:739,right,09:56:27:240,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
115,vcgpdm_dyn(5)-lvm(10)_final(2).mov,False,left,0,training(41).mov,0,114,114,44,,,,,,,,09:56:28:002,09:56:28:741,09:56:31:760,right,09:56:33:361,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
116,training(35).mov,False,right,0,vgpdm_dyn(25)-lvm(35)_final(2).mov,0,115,115,67,,,,,,,,09:56:34:313,09:56:34:862,09:56:37:865,left,09:56:38:249,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
117,training(10).mov,True,right,0,vcgpdm_dyn(10)-lvm(5)_final(6).mov,0,116,116,40,,,,,,,,09:56:39:013,09:56:39:750,09:56:42:752,left,09:56:43:219,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
118,training(6).mov,False,right,0,vgpdm_dyn(30)-lvm(15)_final(7).mov,0,117,117,133,,,,,,,,09:56:43:984,09:56:44:721,09:56:47:741,right,09:56:48:224,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
119,vgpdm_dyn(5)-lvm(20)_final(7).mov,True,left,0,training(18).mov,0,118,118,55,,,,,,,,09:56:49:014,09:56:49:725,09:56:52:728,right,09:56:53:362,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
120,vcgpdm_dyn(25)-lvm(20)_final(4).mov,True,left,0,training(32).mov,0,119,119,21,,,,,,,,09:56:54:127,09:56:54:863,09:56:57:864,left,09:56:58:147,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
121,training(28).mov,True,right,0,vcgpdm_dyn(20)-lvm(5)_final(3).mov,0,120,120,147,,,,,,,,09:56:58:913,09:56:59:665,09:57:02:652,left,09:57:04:270,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
122,vgpdm_dyn(20)-lvm(20)_final(0).mov,False,left,0,training(26).mov,0,121,121,13,,,,,,,,09:57:05:211,09:57:05:771,09:57:08:774,left,09:57:08:857,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
123,training(34).mov,True,right,0,dmp_npsi(50)_final(5).mov,0,122,122,27,,,,,,,,09:57:09:602,09:57:10:360,09:57:13:345,left,09:57:13:813,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
124,vgpdm_dyn(35)-lvm(5)_final(1).mov,True,left,0,training(4).mov,0,123,123,142,,,,,,,,09:57:14:739,09:57:15:314,09:57:18:317,right,09:57:18:918,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
125,vcgpdm_dyn(10)-lvm(5)_final(7).mov,True,left,0,training(29).mov,0,124,124,54,,,,,,,,09:57:19:672,09:57:20:419,09:57:23:421,left,09:57:23:755,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
126,tmp_numprim(4)_final(3).mov,False,left,0,training(22).mov,0,125,125,29,,,,,,,,09:57:24:508,09:57:25:256,09:57:28:259,left,09:57:28:743,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
127,training(30).mov,True,right,0,vcgpdm_dyn(20)-lvm(20)_final(0).mov,0,126,126,32,,,,,,,,09:57:29:502,09:57:30:243,09:57:33:246,left,09:57:33:730,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
128,vcgpdm_dyn(20)-lvm(10)_final(1).mov,False,left,0,training(21).mov,0,127,127,47,,,,,,,,09:57:34:491,09:57:35:231,09:57:38:235,right,09:57:38:902,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
129,vgpdm_dyn(5)-lvm(20)_final(7).mov,False,left,0,training(15).mov,0,128,128,79,,,,,,,,09:57:39:654,09:57:40:403,09:57:43:422,right,09:57:44:756,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
130,training(9).mov,False,right,0,vcgpdm_dyn(30)-lvm(15)_final(3).mov,0,129,129,73,,,,,,,,09:57:45:706,09:57:46:272,09:57:49:258,left,09:57:49:625,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
131,training(38).mov,True,right,0,vcgpdm_dyn(10)-lvm(35)_final(8).mov,0,130,130,17,,,,,,,,09:57:50:371,09:57:51:143,09:57:54:130,right,09:57:54:780,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
132,training(35).mov,True,right,0,tmp_numprim(6)_final(2).mov,0,131,131,87,,,,,,,,09:57:55:532,09:57:56:281,09:57:59:286,right,09:57:59:870,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
133,training(19).mov,False,right,0,vcgpdm_dyn(10)-lvm(20)_final(7).mov,0,132,132,19,,,,,,,,09:58:00:625,09:58:01:371,09:58:04:373,right,09:58:04:790,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
134,vcgpdm_dyn(35)-lvm(25)_final(8).mov,False,left,0,training(31).mov,0,133,133,57,,,,,,,,09:58:05:551,09:58:06:291,09:58:09:310,left,09:58:09:744,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
135,training(37).mov,False,right,0,vgpdm_dyn(35)-lvm(30)_final(9).mov,0,134,134,64,,,,,,,,09:58:10:504,09:58:11:246,09:58:14:249,left,09:58:14:683,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
136,training(12).mov,False,right,0,vgpdm_dyn(20)-lvm(10)_final(0)_out_of_screen.mov,0,135,135,70,,,,,,,,09:58:15:437,09:58:16:184,09:58:19:186,right,09:58:19:520,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
137,training(20).mov,True,right,0,vcgpdm_dyn(5)-lvm(15)_final(2).mov,0,136,136,105,,,,,,,,09:58:20:278,09:58:21:037,09:58:24:040,right,09:58:24:557,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
138,training(11).mov,False,right,0,vgpdm_dyn(25)-lvm(5)_final(9).mov,0,137,137,75,,,,,,,,09:58:25:316,09:58:26:058,09:58:29:062,right,09:58:29:345,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
139,tmp_numprim(2)_final(7).mov,True,left,0,training(33).mov,0,138,138,110,,,,,,,,09:58:30:107,09:58:30:846,09:58:33:849,left,09:58:34:333,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
140,training(26).mov,True,right,0,vcgpdm_dyn(30)-lvm(15)_final(6).mov,0,139,139,152,,,,,,,,09:58:35:090,09:58:35:849,09:58:38:835,right,09:58:39:168,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
141,training(41).mov,True,right,0,vcgpdm_dyn(5)-lvm(25)_final(2).mov,0,140,140,86,,,,,,,,09:58:39:934,09:58:40:686,09:58:43:672,right,09:58:43:989,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
142,training(31).mov,True,right,0,dmp_npsi(50)_final(3).mov,0,141,141,58,,,,,,,,09:58:44:737,09:58:45:490,09:58:48:478,right,09:58:48:645,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
143,vcgpdm_dyn(10)-lvm(30)_final(1).mov,False,left,0,training(30).mov,0,142,142,4,,,,,,,,09:58:49:416,09:58:50:146,09:58:53:149,right,09:58:55:484,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
144,vcgpdm_dyn(25)-lvm(25)_final(3).mov,True,left,0,training(25).mov,0,143,143,50,,,,,,,,09:58:56:230,09:58:56:985,09:58:59:988,left,09:59:00:488,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
145,training(19).mov,False,right,0,dmp_npsi(40)_final(5).mov,0,144,144,82,,,,,,,,09:59:01:244,09:59:01:989,09:59:05:009,right,09:59:05:643,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
146,vgpdm_dyn(5)-lvm(30)_final(9).mov,True,left,0,training(34).mov,0,145,145,96,,,,,,,,09:59:06:396,09:59:07:145,09:59:10:147,left,09:59:10:597,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
147,vcgpdm_dyn(15)-lvm(30)_final(9).mov,True,left,0,training(29).mov,0,146,146,123,,,,,,,,09:59:11:348,09:59:12:098,09:59:15:101,left,09:59:15:702,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
148,vgpdm_dyn(20)-lvm(35)_final(0).mov,False,left,0,training(35).mov,0,147,147,33,,,,,,,,09:59:16:450,09:59:17:219,09:59:20:222,left,09:59:20:873,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
149,training(25).mov,False,right,0,vcgpdm_dyn(35)-lvm(5)_final(3).mov,0,148,148,65,,,,,,,,09:59:21:623,09:59:22:374,09:59:25:377,right,09:59:25:842,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
150,vcgpdm_dyn(20)-lvm(10)_final(1).mov,True,left,0,training(13).mov,0,149,149,136,,,,,,,,09:59:26:598,09:59:27:343,09:59:30:346,left,09:59:30:696,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
151,vgpdm_dyn(15)-lvm(30)_final(8).mov,True,left,0,training(5).mov,0,150,150,89,,,,,,,,09:59:31:452,09:59:32:197,09:59:35:200,left,09:59:35:600,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
152,vgpdm_dyn(30)-lvm(15)_final(0).mov,False,left,0,training(34).mov,0,151,151,25,,,,,,,,09:59:36:363,09:59:37:118,09:59:40:106,left,09:59:40:524,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
153,training(5).mov,True,right,0,vcgpdm_dyn(20)-lvm(10)_final(4).mov,0,152,152,127,,,,,,,,09:59:41:295,09:59:42:025,09:59:45:027,right,09:59:46:011,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
154,training(37).mov,False,right,0,vcgpdm_dyn(15)-lvm(10)_final(6).mov,0,153,153,7,,,,,,,,09:59:46:779,09:59:47:512,09:59:50:515,right,09:59:51:015,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
155,vgpdm_dyn(30)-lvm(35)_final(6).mov,True,left,0,training(4).mov,0,154,154,90,,,,,,,,09:59:51:761,09:59:52:516,09:59:55:519,left,09:59:55:937,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
156,vcgpdm_dyn(30)-lvm(35)_final(3).mov,False,left,0,training(1).mov,0,155,155,116,,,,,,,,09:59:56:693,09:59:57:438,10:00:00:440,left,10:00:00:974,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
157,training(11).mov,True,right,0,vcgpdm_dyn(15)-lvm(30)_final(9).mov,0,156,156,36,,,,,,,,10:00:01:685,10:00:02:476,10:00:05:478,right,10:00:05:895,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
158,map_gpdm_final(2).mov,False,left,0,training(8).mov,0,157,157,93,,,,,,,,10:00:06:653,10:00:07:396,10:00:10:415,left,10:00:12:784,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
159,dmp_npsi(40)_final(4).mov,False,left,0,training(18).mov,0,158,158,81,,,,,,,,10:00:13:715,10:00:14:286,10:00:17:287,left,10:00:18:638,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
160,dmp_npsi(50)_final(2).mov,True,left,1,training(13).mov,0,0,0,107,,,,,,,,10:02:36:400,10:02:36:976,10:02:39:961,left,10:02:41:913,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
161,training(5).mov,False,right,1,vcgpdm_dyn(20)-lvm(20)_final(9).mov,0,1,1,65,,,,,,,,10:02:42:840,10:02:43:431,10:02:46:415,right,10:02:46:999,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
162,vgpdm_dyn(30)-lvm(25)_final(2).mov,True,left,1,training(27).mov,0,2,2,38,,,,,,,,10:02:47:744,10:02:48:500,10:02:51:504,left,10:02:52:004,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
163,vgpdm_dyn(10)-lvm(30)_final(4).mov,False,left,1,training(19).mov,0,3,3,87,,,,,,,,10:02:52:756,10:02:53:505,10:02:56:508,left,10:02:56:875,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
164,vgpdm_dyn(5)-lvm(5)_final(1)_out_of_screen.mov,True,left,1,training(15).mov,0,4,4,122,,,,,,,,10:02:57:898,10:02:58:411,10:03:01:380,left,10:03:01:747,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
165,vgpdm_dyn(30)-lvm(15)_final(2).mov,True,left,1,training(29).mov,0,5,5,117,,,,,,,,10:03:02:520,10:03:03:248,10:03:06:250,left,10:03:06:568,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
166,training(7).mov,True,right,1,tmp_numprim(7)_final(0).mov,0,6,6,3,,,,,,,,10:03:07:322,10:03:08:070,10:03:11:072,right,10:03:12:673,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
167,vgpdm_dyn(30)-lvm(10)_final(8).mov,False,left,1,training(9).mov,0,7,7,28,,,,,,,,10:03:13:419,10:03:14:191,10:03:17:177,left,10:03:17:461,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
168,training(2).mov,True,right,1,dmp_npsi(30)_final(8).mov,0,8,8,96,,,,,,,,10:03:18:244,10:03:18:963,10:03:21:964,right,10:03:22:381,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
169,vgpdm_dyn(30)-lvm(20)_final(2).mov,False,left,1,training(12).mov,0,9,9,99,,,,,,,,10:03:23:136,10:03:23:882,10:03:26:903,right,10:03:27:269,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
170,training(7).mov,True,right,1,vgpdm_dyn(10)-lvm(5)_final(7).mov,0,10,10,138,,,,,,,,10:03:28:026,10:03:28:771,10:03:31:773,right,10:03:32:274,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
171,vcgpdm_dyn(30)-lvm(25)_final(2).mov,True,left,1,training(20).mov,0,11,11,74,,,,,,,,10:03:33:028,10:03:33:775,10:03:36:775,left,10:03:37:176,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
172,vgpdm_dyn(5)-lvm(15)_final(6).mov,True,left,1,training(13).mov,0,12,12,82,,,,,,,,10:03:37:944,10:03:38:677,10:03:41:679,left,10:03:41:946,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
173,training(1).mov,True,right,1,vgpdm_dyn(5)-lvm(15)_final(4).mov,0,13,13,8,,,,,,,,10:03:42:729,10:03:43:448,10:03:46:451,right,10:03:46:868,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
174,vgpdm_dyn(15)-lvm(15)_final(0).mov,False,left,1,training(34).mov,0,14,14,79,,,,,,,,10:03:47:629,10:03:48:369,10:03:51:373,left,10:03:51:690,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
175,vcgpdm_dyn(20)-lvm(20)_final(3).mov,True,left,1,training(21).mov,0,15,15,134,,,,,,,,10:03:52:442,10:03:53:191,10:03:56:210,right,10:03:56:578,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
176,vcgpdm_dyn(30)-lvm(20)_final(7).mov,True,left,1,training(14).mov,0,16,16,70,,,,,,,,10:03:57:324,10:03:58:079,10:04:01:099,right,10:04:01:533,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
177,vgpdm_dyn(10)-lvm(35)_final(9).mov,False,left,1,training(20).mov,0,17,17,115,,,,,,,,10:04:02:293,10:04:03:034,10:04:06:036,left,10:04:06:386,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
178,vcgpdm_dyn(5)-lvm(5)_final(3).mov,True,left,1,training(29).mov,0,18,18,153,,,,,,,,10:04:07:141,10:04:07:904,10:04:10:890,left,10:04:11:240,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
179,map_gpdm_final(8).mov,False,left,1,training(35).mov,0,19,19,109,,,,,,,,10:04:11:998,10:04:12:741,10:04:15:744,left,10:04:16:094,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
180,vgpdm_dyn(15)-lvm(25)_final(8).mov,False,left,1,training(13).mov,0,20,20,55,,,,,,,,10:04:16:843,10:04:17:595,10:04:20:615,left,10:04:21:016,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
181,training(12).mov,False,right,1,vcgpdm_dyn(15)-lvm(5)_final(3).mov,0,21,21,154,,,,,,,,10:04:21:775,10:04:22:534,10:04:25:519,right,10:04:25:918,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
182,training(41).mov,False,right,1,vcgpdm_dyn(30)-lvm(35)_final(6).mov,0,22,22,18,,,,,,,,10:04:26:674,10:04:27:419,10:04:30:422,left,10:04:30:955,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
183,training(3).mov,True,right,1,vcgpdm_dyn(5)-lvm(20)_final(3).mov,0,23,23,128,,,,,,,,10:04:31:724,10:04:32:457,10:04:35:461,right,10:04:35:910,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
184,training(30).mov,True,right,1,vcgpdm_dyn(25)-lvm(5)_final(4).mov,0,24,24,101,,,,,,,,10:04:36:662,10:04:37:413,10:04:40:416,right,10:04:40:916,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
185,vgpdm_dyn(10)-lvm(30)_final(1).mov,False,left,1,training(16).mov,0,25,25,127,,,,,,,,10:04:41:674,10:04:42:434,10:04:45:420,left,10:04:45:854,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
186,map_cgpdm_final(6).mov,True,left,1,training(38).mov,0,26,26,31,,,,,,,,10:04:46:607,10:04:47:355,10:04:50:357,right,10:04:50:774,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
187,map_gpdm_final(0).mov,True,left,1,training(38).mov,0,27,27,155,,,,,,,,10:04:51:535,10:04:52:275,10:04:55:296,left,10:04:55:664,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
188,training(17).mov,True,right,1,vcgpdm_dyn(15)-lvm(10)_final(1).mov,0,28,28,13,,,,,,,,10:04:56:415,10:04:57:180,10:05:00:183,left,10:05:01:401,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
189,vcgpdm_dyn(25)-lvm(10)_final(5).mov,False,left,1,training(3).mov,0,29,29,77,,,,,,,,10:05:02:164,10:05:02:918,10:05:05:904,left,10:05:06:288,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
190,training(8).mov,True,right,1,vcgpdm_dyn(15)-lvm(25)_final(3).mov,0,30,30,19,,,,,,,,10:05:07:042,10:05:07:789,10:05:10:792,right,10:05:11:209,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
191,training(27).mov,False,right,1,vgpdm_dyn(30)-lvm(30)_final(9).mov,0,31,31,73,,,,,,,,10:05:11:991,10:05:12:711,10:05:15:713,right,10:05:16:479,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
192,vgpdm_dyn(5)-lvm(20)_final(8).mov,True,left,1,training(6).mov,0,32,32,92,,,,,,,,10:05:17:233,10:05:17:980,10:05:20:982,left,10:05:21:333,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
193,dmp_npsi(20)_final(3).mov,True,left,1,training(0).mov,0,33,33,83,,,,,,,,10:05:22:082,10:05:22:834,10:05:25:836,left,10:05:26:203,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
194,map_cgpdm_final(1).mov,True,left,1,training(26).mov,0,34,34,17,,,,,,,,10:05:26:960,10:05:27:706,10:05:30:693,left,10:05:31:177,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
195,vcgpdm_dyn(35)-lvm(10)_final(8).mov,True,left,1,training(33).mov,0,35,35,149,,,,,,,,10:05:31:920,10:05:32:678,10:05:35:697,left,10:05:36:081,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
196,training(22).mov,False,right,1,vcgpdm_dyn(30)-lvm(20)_final(9).mov,0,36,36,103,,,,,,,,10:05:36:843,10:05:37:582,10:05:40:584,left,10:05:40:951,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
197,training(31).mov,False,right,1,tmp_numprim(2)_final(0).mov,0,37,37,35,,,,,,,,10:05:41:704,10:05:42:452,10:05:45:456,right,10:05:46:423,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
198,vgpdm_dyn(35)-lvm(10)_final(9).mov,False,left,1,training(41).mov,0,38,38,88,,,,,,,,10:05:47:181,10:05:47:924,10:05:50:927,right,10:05:51:360,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
199,training(25).mov,True,right,1,vgpdm_dyn(5)-lvm(10)_final(8).mov,0,39,39,59,,,,,,,,10:05:52:121,10:05:52:862,10:05:55:881,right,10:05:56:298,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
200,vcgpdm_dyn(20)-lvm(20)_final(0).mov,False,left,1,training(10).mov,0,40,40,58,,,,,,,,10:05:57:066,10:05:57:816,10:06:00:801,right,10:06:01:385,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
201,dmp_npsi(30)_final(7).mov,True,left,1,training(22).mov,0,41,41,76,,,,,,,,10:06:02:323,10:06:02:887,10:06:05:888,left,10:06:06:305,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
202,training(19).mov,False,right,1,tmp_numprim(9)_final(2).mov,0,42,42,10,,,,,,,,10:06:07:066,10:06:07:806,10:06:10:809,right,10:06:11:376,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
203,vgpdm_dyn(35)-lvm(30)_final(1).mov,False,left,1,training(25).mov,0,43,43,86,,,,,,,,10:06:12:138,10:06:12:877,10:06:15:880,left,10:06:16:363,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
204,training(26).mov,False,right,1,vcgpdm_dyn(30)-lvm(30)_final(2).mov,0,44,44,141,,,,,,,,10:06:17:120,10:06:17:866,10:06:20:853,right,10:06:21:403,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
205,vcgpdm_dyn(25)-lvm(35)_final(0).mov,True,left,1,training(2).mov,0,45,45,158,,,,,,,,10:06:22:155,10:06:22:905,10:06:25:907,left,10:06:26:257,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
206,vgpdm_dyn(35)-lvm(15)_final(0)_out_of_screen.mov,False,left,1,training(2).mov,0,46,46,132,,,,,,,,10:06:27:028,10:06:27:758,10:06:30:761,left,10:06:31:195,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
207,training(11).mov,True,right,1,vcgpdm_dyn(35)-lvm(30)_final(1).mov,0,47,47,5,,,,,,,,10:06:31:955,10:06:32:696,10:06:35:698,right,10:06:36:265,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
208,vcgpdm_dyn(30)-lvm(5)_final(7).mov,True,left,1,training(22).mov,0,48,48,75,,,,,,,,10:06:37:030,10:06:37:767,10:06:40:770,left,10:06:41:437,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
209,vcgpdm_dyn(15)-lvm(15)_final(5).mov,True,left,1,training(38).mov,0,49,49,54,,,,,,,,10:06:42:214,10:06:42:938,10:06:45:941,left,10:06:46:758,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
210,training(17).mov,False,right,1,vgpdm_dyn(10)-lvm(20)_final(2).mov,0,50,50,137,,,,,,,,10:06:47:520,10:06:48:259,10:06:51:262,right,10:06:52:513,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
211,vcgpdm_dyn(15)-lvm(35)_final(2).mov,True,left,1,training(19).mov,0,51,51,33,,,,,,,,10:06:53:256,10:06:54:014,10:06:57:033,left,10:06:57:716,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
212,vgpdm_dyn(30)-lvm(15)_final(0).mov,True,left,1,training(34).mov,0,52,52,48,,,,,,,,10:06:58:898,10:06:59:401,10:07:02:220,left,10:07:02:554,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
213,training(16).mov,True,right,1,vcgpdm_dyn(35)-lvm(20)_final(7).mov,0,53,53,60,,,,,,,,10:07:03:319,10:07:04:055,10:07:07:057,right,10:07:07:408,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
214,vgpdm_dyn(35)-lvm(10)_final(6).mov,False,left,1,training(36).mov,0,54,54,66,,,,,,,,10:07:08:167,10:07:08:909,10:07:11:896,left,10:07:13:215,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
215,training(39).mov,True,right,1,vcgpdm_dyn(30)-lvm(25)_final(5).mov,0,55,55,20,,,,,,,,10:07:13:969,10:07:14:716,10:07:17:718,right,10:07:18:085,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
