trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,participant,
,,,,,,,,,,space,0,93.1646395215,,,,,,,,,,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
,,,,,,,,,,,,,space,8.82307563267,,,,,,,,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
,,,,,,,,,,,,,,,space,10.5442033086,,,,,,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
1,vgpdm_dyn(5)-lvm(15)_final(2).mov,False,left,0,training(12).mov,0,0,0,110,,,,,,,,13:32:44:769,13:32:44:769,13:32:47:616,left,13:32:49:317,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
2,training(24).mov,True,right,0,vcgpdm_dyn(30)-lvm(20)_final(8).mov,0,1,1,147,,,,,,,,13:32:50:069,13:32:50:836,13:32:53:822,right,13:32:54:906,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
3,vgpdm_dyn(15)-lvm(30)_final(9).mov,False,left,0,training(31).mov,0,2,2,129,,,,,,,,13:32:55:671,13:32:56:407,13:32:59:410,left,13:33:00:010,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
4,training(35).mov,False,right,0,vcgpdm_dyn(35)-lvm(20)_final(2).mov,0,3,3,49,,,,,,,,13:33:00:767,13:33:01:511,13:33:04:514,left,13:33:05:682,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
5,training(37).mov,False,right,0,vgpdm_dyn(20)-lvm(25)_final(0).mov,0,4,4,79,,,,,,,,13:33:06:441,13:33:07:182,13:33:10:186,right,13:33:11:087,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
6,training(32).mov,False,right,0,vcgpdm_dyn(30)-lvm(35)_final(0).mov,0,5,5,124,,,,,,,,13:33:11:862,13:33:12:588,13:33:15:607,right,13:33:16:358,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
7,dmp_npsi(20)_final(9).mov,True,left,0,training(48).mov,0,6,6,90,,,,,,,,13:33:17:113,13:33:17:859,13:33:20:859,left,13:33:21:277,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
8,vgpdm_dyn(20)-lvm(15)_final(0).mov,True,left,0,training(18).mov,0,7,7,9,,,,,,,,13:33:22:036,13:33:22:778,13:33:25:781,left,13:33:26:265,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
9,training(35).mov,True,right,0,vcgpdm_dyn(5)-lvm(20)_final(5).mov,0,8,8,95,,,,,,,,13:33:27:063,13:33:27:783,13:33:30:768,right,13:33:31:252,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
10,map_gpdm_final(3).mov,False,left,0,training(39).mov,0,9,9,104,,,,,,,,13:33:32:006,13:33:32:753,13:33:35:758,left,13:33:36:358,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
11,training(31).mov,True,right,0,vcgpdm_dyn(5)-lvm(35)_final(8)_bad.mov,0,10,10,145,,,,,,,,13:33:37:106,13:33:37:859,13:33:40:878,right,13:33:41:496,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
12,training(32).mov,False,right,0,vcgpdm_dyn(15)-lvm(25)_final(9).mov,0,11,11,28,,,,,,,,13:33:42:248,13:33:42:998,13:33:46:001,right,13:33:46:501,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
13,training(24).mov,False,right,0,vcgpdm_dyn(15)-lvm(20)_final(8).mov,0,12,12,18,,,,,,,,13:33:47:281,13:33:48:002,13:33:51:004,right,13:33:51:505,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
14,training(4).mov,True,right,0,vcgpdm_dyn(35)-lvm(10)_final(0).mov,0,13,13,40,,,,,,,,13:33:52:273,13:33:53:006,13:33:56:008,right,13:33:56:942,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
15,training(40).mov,False,right,0,vcgpdm_dyn(30)-lvm(5)_final(2).mov,0,14,14,47,,,,,,,,13:33:57:702,13:33:58:444,13:34:01:447,right,13:34:01:898,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
16,vgpdm_dyn(20)-lvm(25)_final(9).mov,False,left,0,training(15).mov,0,15,15,114,,,,,,,,13:34:02:655,13:34:03:399,13:34:06:418,left,13:34:06:918,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
17,vcgpdm_dyn(25)-lvm(25)_final(2).mov,False,left,0,training(39).mov,0,16,16,105,,,,,,,,13:34:07:672,13:34:08:419,13:34:11:437,left,13:34:11:920,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
18,dmp_npsi(45)_final(5).mov,False,left,0,training(11).mov,0,17,17,46,,,,,,,,13:34:12:686,13:34:13:422,13:34:16:424,left,13:34:16:791,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
19,vgpdm_dyn(10)-lvm(30)_final(5).mov,False,left,0,training(2).mov,0,18,18,32,,,,,,,,13:34:17:589,13:34:18:310,13:34:21:281,left,13:34:21:781,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
20,training(33).mov,True,right,0,vgpdm_dyn(30)-lvm(20)_final(4).mov,0,19,19,29,,,,,,,,13:34:22:532,13:34:23:282,13:34:26:285,left,13:34:26:785,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
21,training(34).mov,True,right,0,vcgpdm_dyn(35)-lvm(20)_final(2).mov,0,20,20,85,,,,,,,,13:34:27:659,13:34:28:303,13:34:31:289,right,13:34:31:789,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
22,training(39).mov,False,right,0,map_gpdm_final(4).mov,0,21,21,21,,,,,,,,13:34:32:549,13:34:33:290,13:34:36:294,right,13:34:36:628,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
23,vcgpdm_dyn(20)-lvm(20)_final(9).mov,False,left,0,training(27).mov,0,22,22,158,,,,,,,,13:34:37:379,13:34:38:129,13:34:41:131,right,13:34:42:616,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
24,training(35).mov,False,right,0,tmp_numprim(4)_final(1).mov,0,23,23,15,,,,,,,,13:34:43:380,13:34:44:117,13:34:47:119,right,13:34:47:587,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
25,training(26).mov,True,right,0,tmp_numprim(10)_final(1).mov,0,24,24,37,,,,,,,,13:34:48:351,13:34:49:104,13:34:52:090,left,13:34:52:591,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
26,training(36).mov,True,right,0,tmp_numprim(9)_final(3).mov,0,25,25,131,,,,,,,,13:34:53:370,13:34:54:092,13:34:57:111,right,13:34:57:612,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
27,training(2).mov,False,right,0,dmp_npsi(15)_final(7).mov,0,26,26,30,,,,,,,,13:34:58:366,13:34:59:113,13:35:02:114,right,13:35:02:531,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
28,vcgpdm_dyn(25)-lvm(30)_final(3).mov,True,left,0,training(7).mov,0,27,27,152,,,,,,,,13:35:03:304,13:35:04:032,13:35:07:034,left,13:35:07:368,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
29,training(35).mov,False,right,0,vgpdm_dyn(30)-lvm(30)_final(2).mov,0,28,28,68,,,,,,,,13:35:08:125,13:35:08:869,13:35:11:858,left,13:35:12:342,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
30,vcgpdm_dyn(15)-lvm(35)_final(0).mov,True,left,0,training(0).mov,0,29,29,74,,,,,,,,13:35:13:099,13:35:13:843,13:35:16:845,right,13:35:17:346,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
31,vcgpdm_dyn(30)-lvm(35)_final(7).mov,False,left,0,training(30).mov,0,30,30,69,,,,,,,,13:35:18:114,13:35:18:847,13:35:21:866,left,13:35:22:267,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
32,vgpdm_dyn(30)-lvm(25)_final(8).mov,True,left,0,training(7).mov,0,31,31,83,,,,,,,,13:35:23:037,13:35:23:784,13:35:26:803,left,13:35:27:237,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
33,vcgpdm_dyn(25)-lvm(15)_final(5).mov,False,left,0,training(34).mov,0,32,32,61,,,,,,,,13:35:27:997,13:35:28:739,13:35:31:741,left,13:35:32:059,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
34,vcgpdm_dyn(5)-lvm(10)_final(0).mov,True,left,0,training(2).mov,0,33,33,64,,,,,,,,13:35:32:810,13:35:33:560,13:35:36:562,left,13:35:36:996,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
35,vgpdm_dyn(25)-lvm(5)_final(4).mov,True,left,0,training(25).mov,0,34,34,153,,,,,,,,13:35:37:772,13:35:38:497,13:35:41:499,left,13:35:41:967,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
36,training(11).mov,False,right,0,vcgpdm_dyn(30)-lvm(10)_final(8).mov,0,35,35,0,,,,,,,,13:35:42:717,13:35:43:484,13:35:46:488,right,13:35:47:289,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
37,training(26).mov,True,right,0,vgpdm_dyn(20)-lvm(15)_final(0).mov,0,36,36,67,,,,,,,,13:35:48:049,13:35:48:790,13:35:51:790,right,13:35:52:458,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
38,vgpdm_dyn(35)-lvm(30)_final(7).mov,True,left,0,training(36).mov,0,37,37,13,,,,,,,,13:35:53:212,13:35:53:959,13:35:56:961,left,13:35:57:228,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
39,training(6).mov,False,right,0,vcgpdm_dyn(30)-lvm(30)_final(3).mov,0,38,38,26,,,,,,,,13:35:58:004,13:35:58:729,13:36:01:717,right,13:36:02:050,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
40,training(8).mov,True,right,0,vcgpdm_dyn(10)-lvm(10)_final(6).mov,0,39,39,82,,,,,,,,13:36:02:810,13:36:03:569,13:36:06:555,right,13:36:07:039,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
41,training(12).mov,False,right,0,vgpdm_dyn(35)-lvm(30)_final(8).mov,0,40,40,23,,,,,,,,13:36:07:797,13:36:08:540,13:36:11:542,left,13:36:12:076,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
42,training(34).mov,False,right,0,vcgpdm_dyn(35)-lvm(5)_final(0).mov,0,41,41,103,,,,,,,,13:36:12:830,13:36:13:577,13:36:16:580,right,13:36:17:597,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
43,training(22).mov,False,right,0,vgpdm_dyn(30)-lvm(15)_final(2).mov,0,42,42,121,,,,,,,,13:36:18:361,13:36:19:098,13:36:22:102,left,13:36:23:803,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
44,training(38).mov,True,right,0,vcgpdm_dyn(30)-lvm(20)_final(0).mov,0,43,43,102,,,,,,,,13:36:24:545,13:36:25:304,13:36:28:307,right,13:36:28:974,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
45,vgpdm_dyn(30)-lvm(35)_final(4).mov,False,left,0,training(31).mov,0,44,44,54,,,,,,,,13:36:29:729,13:36:30:475,13:36:33:494,left,13:36:33:978,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
46,training(36).mov,True,right,0,tmp_numprim(8)_final(4).mov,0,45,45,120,,,,,,,,13:36:34:742,13:36:35:479,13:36:38:483,left,13:36:38:900,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
47,vgpdm_dyn(35)-lvm(5)_final(8).mov,False,left,0,training(36).mov,0,46,46,80,,,,,,,,13:36:39:652,13:36:40:416,13:36:43:402,left,13:36:43:769,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
48,training(33).mov,False,right,0,tmp_numprim(10)_final(3).mov,0,47,47,17,,,,,,,,13:36:44:520,13:36:45:286,13:36:48:273,right,13:36:48:556,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
49,training(6).mov,False,right,0,vcgpdm_dyn(20)-lvm(35)_final(4).mov,0,48,48,11,,,,,,,,13:36:49:309,13:36:50:057,13:36:53:045,right,13:36:53:728,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
50,training(12).mov,True,right,0,tmp_numprim(7)_final(3).mov,0,49,49,81,,,,,,,,13:36:54:478,13:36:55:231,13:36:58:233,left,13:36:58:700,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
51,vgpdm_dyn(20)-lvm(35)_final(8).mov,False,left,0,training(6).mov,0,50,50,113,,,,,,,,13:36:59:439,13:37:00:201,13:37:03:204,right,13:37:03:754,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
52,training(8).mov,False,right,0,tmp_numprim(2)_final(6).mov,0,51,51,45,,,,,,,,13:37:04:525,13:37:05:272,13:37:08:275,right,13:37:08:708,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
53,vcgpdm_dyn(20)-lvm(20)_final(0).mov,True,left,0,training(2).mov,0,52,52,99,,,,,,,,13:37:09:455,13:37:10:209,13:37:13:213,right,13:37:13:780,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
54,training(6).mov,False,right,0,vcgpdm_dyn(5)-lvm(20)_final(8).mov,0,53,53,73,,,,,,,,13:37:14:529,13:37:15:281,13:37:18:284,right,13:37:18:784,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
55,training(35).mov,True,right,0,vgpdm_dyn(35)-lvm(30)_final(7).mov,0,54,54,142,,,,,,,,13:37:19:535,13:37:20:285,13:37:23:287,left,13:37:24:355,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
56,map_cgpdm_final(2).mov,True,left,0,training(36).mov,0,55,55,149,,,,,,,,13:37:25:110,13:37:25:873,13:37:28:859,left,13:37:29:359,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
57,vgpdm_dyn(20)-lvm(15)_final(7).mov,True,left,0,training(11).mov,0,56,56,97,,,,,,,,13:37:30:129,13:37:30:893,13:37:33:879,left,13:37:34:579,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
58,vgpdm_dyn(5)-lvm(30)_final(8).mov,False,left,0,training(19).mov,0,57,57,51,,,,,,,,13:37:35:336,13:37:36:080,13:37:39:083,left,13:37:39:650,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
59,vgpdm_dyn(35)-lvm(10)_final(1).mov,True,left,0,training(5).mov,0,58,58,20,,,,,,,,13:37:40:401,13:37:41:153,13:37:44:139,right,13:37:45:623,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
60,vcgpdm_dyn(25)-lvm(25)_final(9).mov,True,left,0,training(23).mov,0,59,59,58,,,,,,,,13:37:46:406,13:37:47:124,13:37:50:128,right,13:37:50:645,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
61,training(25).mov,False,right,0,vcgpdm_dyn(30)-lvm(35)_final(1).mov,0,60,60,109,,,,,,,,13:37:51:394,13:37:52:146,13:37:55:165,right,13:37:55:699,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
62,training(36).mov,False,right,0,vcgpdm_dyn(10)-lvm(35)_final(6).mov,0,61,61,19,,,,,,,,13:37:56:462,13:37:57:200,13:38:00:203,right,13:38:00:553,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
63,vcgpdm_dyn(20)-lvm(5)_final(3).mov,True,left,0,training(12).mov,0,62,62,107,,,,,,,,13:38:01:315,13:38:02:071,13:38:05:058,left,13:38:05:508,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
64,vcgpdm_dyn(25)-lvm(10)_final(5).mov,False,left,0,training(23).mov,0,63,63,157,,,,,,,,13:38:06:286,13:38:07:009,13:38:10:029,left,13:38:10:429,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
65,training(2).mov,True,right,0,dmp_npsi(25)_final(6).mov,0,64,64,111,,,,,,,,13:38:11:189,13:38:11:930,13:38:14:932,right,13:38:15:533,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
66,vcgpdm_dyn(30)-lvm(10)_final(5).mov,False,left,0,training(26).mov,0,65,65,116,,,,,,,,13:38:16:290,13:38:17:034,13:38:20:035,left,13:38:20:535,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
67,vcgpdm_dyn(5)-lvm(15)_final(9).mov,False,left,0,training(7).mov,0,66,66,24,,,,,,,,13:38:21:290,13:38:22:036,13:38:25:040,right,13:38:25:624,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
68,training(0).mov,False,right,0,tmp_numprim(5)_final(9).mov,0,67,67,72,,,,,,,,13:38:26:403,13:38:27:125,13:38:30:127,right,13:38:30:494,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
69,vgpdm_dyn(30)-lvm(25)_final(8).mov,False,left,0,training(20).mov,0,68,68,39,,,,,,,,13:38:31:263,13:38:31:995,13:38:34:983,left,13:38:35:417,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
70,vgpdm_dyn(10)-lvm(25)_final(0).mov,False,left,0,training(28).mov,0,69,69,88,,,,,,,,13:38:36:180,13:38:36:918,13:38:39:921,right,13:38:40:472,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
71,vcgpdm_dyn(10)-lvm(10)_final(0).mov,True,left,0,training(33).mov,0,70,70,127,,,,,,,,13:38:41:222,13:38:41:973,13:38:44:975,left,13:38:45:376,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
72,training(39).mov,False,right,0,vcgpdm_dyn(10)-lvm(20)_final(9).mov,0,71,71,34,,,,,,,,13:38:46:139,13:38:46:877,13:38:49:879,right,13:38:50:296,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
73,vgpdm_dyn(15)-lvm(25)_final(5).mov,True,left,0,training(10).mov,0,72,72,77,,,,,,,,13:38:51:064,13:38:51:797,13:38:54:800,left,13:38:55:767,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
74,vcgpdm_dyn(25)-lvm(15)_final(4).mov,False,left,0,training(16).mov,0,73,73,4,,,,,,,,13:38:56:518,13:38:57:285,13:39:00:272,left,13:39:01:006,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
75,vgpdm_dyn(25)-lvm(35)_final(6).mov,True,left,0,training(17).mov,0,74,74,60,,,,,,,,13:39:01:770,13:39:02:507,13:39:05:509,left,13:39:05:860,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
76,vgpdm_dyn(5)-lvm(20)_final(4).mov,True,left,0,training(18).mov,0,75,75,33,,,,,,,,13:39:06:619,13:39:07:361,13:39:10:362,left,13:39:10:679,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
77,vcgpdm_dyn(35)-lvm(10)_final(7).mov,True,left,0,training(2).mov,0,76,76,155,,,,,,,,13:39:11:425,13:39:12:180,13:39:15:183,right,13:39:15:634,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
78,vcgpdm_dyn(10)-lvm(5)_final(4).mov,True,left,0,training(20).mov,0,77,77,92,,,,,,,,13:39:16:409,13:39:17:135,13:39:20:137,left,13:39:20:621,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
79,training(24).mov,True,right,0,vcgpdm_dyn(35)-lvm(10)_final(2).mov,0,78,78,140,,,,,,,,13:39:21:380,13:39:22:140,13:39:25:143,right,13:39:25:627,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
80,training(14).mov,False,right,0,vgpdm_dyn(10)-lvm(20)_final(2).mov,0,79,79,44,,,,,,,,13:39:26:390,13:39:27:128,13:39:30:130,right,13:39:31:331,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
81,training(12).mov,False,right,0,vgpdm_dyn(25)-lvm(30)_final(6).mov,0,80,80,146,,,,,,,,13:39:32:081,13:39:32:833,13:39:35:836,right,13:39:36:437,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
82,vgpdm_dyn(15)-lvm(30)_final(0).mov,True,left,0,training(12).mov,0,81,81,154,,,,,,,,13:39:37:198,13:39:37:938,13:39:40:957,left,13:39:41:441,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
83,tmp_numprim(9)_final(9).mov,False,left,0,training(7).mov,0,82,82,55,,,,,,,,13:39:42:210,13:39:42:942,13:39:45:944,left,13:39:46:294,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
84,training(26).mov,True,right,0,vgpdm_dyn(15)-lvm(25)_final(2).mov,0,83,83,25,,,,,,,,13:39:47:038,13:39:47:796,13:39:50:799,left,13:39:51:249,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
85,vgpdm_dyn(15)-lvm(30)_final(3).mov,False,left,0,training(25).mov,0,84,84,133,,,,,,,,13:39:52:010,13:39:52:750,13:39:55:753,left,13:39:56:170,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
86,vcgpdm_dyn(20)-lvm(20)_final(8).mov,False,left,0,training(19).mov,0,85,85,75,,,,,,,,13:39:56:929,13:39:57:671,13:40:00:672,right,13:40:01:005,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
87,training(6).mov,False,right,0,vgpdm_dyn(30)-lvm(30)_final(7).mov,0,86,86,50,,,,,,,,13:40:01:754,13:40:02:507,13:40:05:509,left,13:40:05:926,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
88,training(28).mov,True,right,0,vcgpdm_dyn(20)-lvm(30)_final(0).mov,0,87,87,1,,,,,,,,13:40:06:693,13:40:07:428,13:40:10:431,right,13:40:11:016,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
89,dmp_npsi(15)_final(5).mov,True,left,0,training(29).mov,0,88,88,6,,,,,,,,13:40:11:818,13:40:12:518,13:40:15:520,left,13:40:15:904,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
90,training(14).mov,True,right,0,vcgpdm_dyn(15)-lvm(20)_final(3).mov,0,89,89,141,,,,,,,,13:40:16:654,13:40:17:405,13:40:20:407,right,13:40:20:858,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
91,training(13).mov,False,right,0,vgpdm_dyn(10)-lvm(15)_final(1).mov,0,90,90,10,,,,,,,,13:40:21:616,13:40:22:359,13:40:25:362,left,13:40:26:563,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
92,tmp_numprim(6)_final(7).mov,True,left,0,training(12).mov,0,91,91,2,,,,,,,,13:40:27:574,13:40:28:081,13:40:31:067,left,13:40:31:484,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
93,vcgpdm_dyn(10)-lvm(25)_final(8).mov,True,left,0,training(41).mov,0,92,92,43,,,,,,,,13:40:32:263,13:40:32:985,13:40:35:988,left,13:40:36:405,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
94,training(12).mov,False,right,0,tmp_numprim(10)_final(5).mov,0,93,93,63,,,,,,,,13:40:37:159,13:40:37:906,13:40:40:908,right,13:40:41:342,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
95,training(30).mov,False,right,0,vgpdm_dyn(15)-lvm(35)_final(5).mov,0,94,94,137,,,,,,,,13:40:42:114,13:40:42:844,13:40:45:846,right,13:40:46:247,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
96,tmp_numprim(10)_final(5).mov,True,left,0,training(15).mov,0,95,95,156,,,,,,,,13:40:46:997,13:40:47:748,13:40:50:749,left,13:40:51:082,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
97,vgpdm_dyn(20)-lvm(30)_final(2).mov,False,left,0,training(32).mov,0,96,96,66,,,,,,,,13:40:51:831,13:40:52:583,13:40:55:586,right,13:40:55:970,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
98,training(0).mov,True,right,0,vgpdm_dyn(20)-lvm(5)_final(6).mov,0,97,97,3,,,,,,,,13:40:56:747,13:40:57:471,13:41:00:474,right,13:41:01:043,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
99,training(12).mov,False,right,0,map_cgpdm_final(6).mov,0,98,98,31,,,,,,,,13:41:01:794,13:41:02:544,13:41:05:547,left,13:41:05:964,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
100,training(26).mov,False,right,0,vcgpdm_dyn(5)-lvm(20)_final(2).mov,0,99,99,123,,,,,,,,13:41:06:731,13:41:07:465,13:41:10:467,right,13:41:10:951,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
101,vcgpdm_dyn(20)-lvm(35)_final(3).mov,False,left,0,training(5).mov,0,100,100,91,,,,,,,,13:41:11:710,13:41:12:452,13:41:15:471,right,13:41:16:055,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
102,training(5).mov,False,right,0,vgpdm_dyn(10)-lvm(35)_final(8).mov,0,101,101,144,,,,,,,,13:41:16:804,13:41:17:574,13:41:20:560,right,13:41:21:010,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
103,vgpdm_dyn(20)-lvm(5)_final(8).mov,True,left,0,training(3).mov,0,102,102,126,,,,,,,,13:41:21:770,13:41:22:511,13:41:25:514,left,13:41:25:931,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
104,vgpdm_dyn(35)-lvm(5)_final(0).mov,True,left,0,training(2).mov,0,103,103,7,,,,,,,,13:41:27:646,13:41:27:646,13:41:30:434,left,13:41:30:918,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
105,training(35).mov,True,right,0,vcgpdm_dyn(35)-lvm(25)_final(4).mov,0,104,104,52,,,,,,,,13:41:31:671,13:41:32:419,13:41:35:439,left,13:41:35:940,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
